,Text,Label
2465,Uykuyu tutamadığım gecelerde dönüp de yazdıklarıma baktığımda bazen hayret ettim.,surpriz
2466,Nasıl anlamazsınız hayret ettim!,surpriz
2467,Sinema konusunda baya geride kalmışım hayret ettim,surpriz
2468,Quaresma falan penaltı attı bu takımda Talisca atmadı ona ben de hayret ettim.,surpriz
2469,3 gün önceki bir gönderiyi görünce hayret ettim,surpriz
2470,Fakat üst sınıflarından görmeye alışık olduğumuz dev ekranı A serisinde görmek sürpriz oldu.,surpriz
2471,Beşiktaş ezeli rakibinden önemli bir puan aldı. Sürpriz oldu bu.,surpriz
2472,"Bursa'yı rahat yenerler diyordum, bu kayıp sürpriz oldu",surpriz
2473,Dizinin arka planında uzun eşek oynayan Koreliler görmek de enteresan bir sürpriz oldu. ,surpriz
2474,Vallahi bende bu kadar sabrlı birisi olduğumu bilmiyordum bana da sürpriz oldu. Bugün anladım.,surpriz
2475,%32'nin dilekleri gerçek olur umarım bugün. Ben daha az bekliyordum açıkçası sürpriz oldu ,surpriz
2476,Benden de inatçı biri varmış çok şaşırdım ben son dereceyim sanıyordum,surpriz
2477,Sana da nasıl tepki vereceğimi şaşırdım amk,surpriz
2478,Türkiye'de böyle şeyler. Vallahi çok şaşırdım ,surpriz
2479,Of bu kadar çabuk geçti kendime şaşırdım şu an,surpriz
2480,Biri 365 days with IU threadi yapıyor Aleyna sanmıştım değilmiş çok şaşırdım,surpriz
2481,Geçen hafta ilk defa gördüm çok şaşırdım. Resim çekenler de hep Türk,surpriz
2482,Seni ilk kez doğru konuşurken görüyorum çok şaşırdım,surpriz
2483,Ben az önce ne izledim hala şoktayım.,surpriz
2484,Babam yabancı dizi izlemeye başladı şoktayım,surpriz
2485,"Aaa şoktayım, BEIN SPORTS 3 te, Fb ligin en diri takımı dediler, ne oldu bunlara.",surpriz
2486,Uzun dönem askerliğin 18 aya çıktığını öğrendiğimden beri şoktayım,surpriz
2487,Annem bana çay getirdi şu an şoktayım içsem mi içmesem mi bilemedim,surpriz
2488,oha bir dakika şimdi fark ettim dünya benim etrafımda dönüyormuş,surpriz
2489,Oha demekten başka tepki veremiyorum bir de bitince hasiktir dedim galiba,surpriz
2490,Ciddi olamazsın saçlar gitti yani,surpriz
2491,Ciddi olamazsın resmen Karabük'te yemek buldum ,surpriz
2492,Vagner yapma ya ciddi olamazsın ya tekte oynasan ne olurdu,surpriz
2493,Ciddi olamazsın ben bunu nasıl fark edemedim bütün sihri bozdun,surpriz
2494,Evdekiler ilkokul fotoğraflarımı çıkarmış Nilay çok değişmişsin diyolar oha ciddi olamazsın niye ki allah allah çok garip,surpriz
2495,Orta sahada Hasan Ali oynuyor ciddi olamazsın Aykut hoca,surpriz
2496,Oha gerçekten dünyayı gezmeden önce kendi ülkemi mi gezeyim? Ciddi olamazsın ya bu orijinal fikrin hemen patentini al.,surpriz
2497,Hadi canım gerçekten mi hayatta inanmam.,surpriz
2498,Fiilimsiler yapım eki kabul ediliyormuş baya şaşkınlık verici bir bilgi,surpriz
2499,Hala yüzünüz kızarmadan gülebiliyorsunuz ya şaşkınlık verici.,surpriz
2500,Fernandao nasıl oyunda kaldı bugün gerçekten şaşkınlık verici maç içinde 2 kırmızısı var,surpriz
2501,Daha şaşkınlık verici olanı; Sen bu duruma nasıl şaşırıyorsun Babako,surpriz
2502,Gerçekten şaşkınlık verici bir şey bizim burada popomuz donarken nasıl olabilir böyle bir şey ya! ,surpriz
2503,Yok artık inanmam yalanlarına geldi sayende aklım başıma,surpriz
2504,Kusursuz yazdı mı cidden yani yok artık inanmam,surpriz
2505,Yok artık inanmam. büyük konuşmayayım benim çocuğuma vursa onu yakalar parmaklarını satırla keserdim.,surpriz
2506,Yok artık inanmam ben seni benden küçük sanıyordum vallahi şaşırdım,surpriz
2507,Deniz Baykal yaşıyor mu? Yok artık inanmam,surpriz
2508,Yok artık inanmam ama olmaz olmaz deme,surpriz
2509,Yok artık inanmam kanıt var mı? Bu nasıl bir lanet,surpriz
2510,Birşeyleri düzeltmek isteyip de hiç uğraşmayanlara da şaşkınım.,surpriz
2511,Zorlu hayat şartları altında nasıl hala doğal seleksiyona uğramadım şaşkınım,surpriz
2512,Yanımdaki kadın yerini düzeltme bahanesiyle telefonumu dikizledi şaşkınım,surpriz
2513,Ben esas hacamatçıların bir meslek örgütü olmasına şaşkınım,surpriz
2514,"Yalnız Pektemek kısa sürede iyi oynadı, şaşkınım",surpriz
2515,Muavin bir şey içip içmediğimi sormak için beni uykumdan uyandırdı hala şaşkınım,surpriz
2516,Vay bursa deplasmanı ve 7 numara satış koymuyor çok şaşkınım,surpriz
2517,Yüzünü göstermesine aşırı şaşkınım sehundan beklenmeyen hareketler,surpriz
2518,Hayatımda ilk kez balık gördüm şaşkınım,surpriz
2519,Otobüs o kadar boş ki herkes keyfine göre yer falan değiştiriyor şaşkınım,surpriz
2520,Kuzenim taylor kısa saçlı olmak için doğmuş bence dedi dondum kaldım,surpriz
2521,Okuduğum kitapta adı geçti sayfayı değiştiremedim dondum kaldım 1 saat,surpriz
2522,Ben olduğum yere çivilendim resmen dondum kaldım çok başarılı ,surpriz
2523,Söyleyecek tek bir kelime tek bir çümle bulamadım dondum kaldım,surpriz
2524,Kız merve dondum kaldım ne yazayım sana bilemedim ama çok tehlikelisin çok,surpriz
2525,Kitlendim yazacak hakaret bulamıyorum dondum kaldım ,surpriz
2526,İstanbul > Konya uçağında yanımdaki teyze nereye gidiyorsun diye sordu dondum kaldım,surpriz
2527,Dondum kaldım resmen ne pozisyon kaçırdılar be,surpriz
2528,Hava o kadar soğuk ki şaşkınlıktan dondum kaldım yani,surpriz
2529,"Sürpriz hediyeli kitaplarımız geldi, Teşekkürler",surpriz
2530,Mesela bana sürpriz yapıp lahmacun hediye alabilirsin,surpriz
2531,"Aaa neyin var diye sorup da sonrasında, aman boşver diyen insanda bir garip ",surpriz
2532,Aaa Serkan da benim gibi resim konusunda yeteneksizmiş ,surpriz
2533,Annemi yanımda görenler aaa annen mi ne kadar genç diyorlar benim sultanım yaşlanmıyor,surpriz
2534,"Aaa imkansız bir şey mi o, dur ben denerim ",surpriz
2535,"Aaa şu şey değilmi ya , sevmiyorum diyipte pişman olan ??",surpriz
2536,Aaa sevgilim gelmiş. Konuş sevgilim ,surpriz
2537,Hadi 61. dakika şovu yapalım beyler aaa bir dakika o maç skoru mu ,surpriz
2538,Aaa şaka mı ? Bunlar harbi hamsi olmuş ,surpriz
2539,Aaa bu dideme ne çok benziyor ya gerçekten ooo bu kadar benzerlik olamaz ?? ,surpriz
2540,O tamponu boyayan ustayı arayıp sorduğumda aaa sen farkettin mi diyor. nasıl farketmeyim tampon pembe araba bordo ?? ,surpriz
2541,Hangi manzaraya aşık olsam şaşırdım şu an ???? ,surpriz
2542,Sabah uyandım biraz şaşırdım burası neresi ben burayı tanımadım ,surpriz
2543,14 Şubattan tek beklentim 3000 kişilik GUY ilanının gelmesidir. Çok güzel bir sürpriz olur,surpriz
2544,Oha salıya benimle ilgili twit atmamış şu an çok şaşırdım ,surpriz
2545,Neyi kutlayacağımı şaşırdım.,surpriz
2546,Mezun olduğum üniversitede ders anlatma teklifi geldi heyecandan ne yapacağımı şaşırdım ,surpriz
2547,Ya insan insanı bu kadar hızlı nasıl satar şaşırdım :) ,surpriz
2548,Oha para beni bozdu napacağımı şaşırdım tansiyonum düştü ,surpriz
2549,Başkasından dinlesem 'yok artık daha neler' diyeceğim senaryoların başrolünde oynarken buldum kendimi  ,surpriz
2550,Oha Akhisar Trabzon'a tersten plaka yazdırmış :d,surpriz
2551,"Kadın var 'oha sen gerçek misin' dedirtiyor, kadın var 'panpa naber' diyesin geliyor!! ",surpriz
2552,Aaa çok şaşırtıcı yine mi kazanmışız aaa yine mi dünya gündeminde 1 numarayız aaa ,surpriz
2553,Belgesellerde Duyamazsınız: Vahşi Doğadaki Hayvanlar ile İlgili 7 Şaşırtıcı Gerçek ,surpriz
2554,Allah'ım ne güzel bir sürpriz bu saatte gelen bu böyle ,surpriz
2555,Oha iki saat aralıksız telefonda mı konuştunuz inanılmaz havalısınız ya.Bir de ssni hikayene mi attın vay efsanesiniz ,surpriz
2556,Güzel bir sürpriz için uygun bir gün..,surpriz
2557,"Burcu ile badegül diye dalga geçiyorduk erkek cıktı, adı da ardaymış ben şok cidden hiç anlamadım ",surpriz
2558,Bakın az önce bir miras davasından haberim oldu ve açıkçası şok oldum.. ,surpriz
2559,Ay ben şok son 10 saatir şeyma storysin'de birşeyler paylaşmadı vallahi acayip merak içerisin'deyim hemen arayıp soruyorum ,surpriz
2560,Nişanlım dedi ve biz şok ,surpriz
2561,Otobüste bir delikanlı yer verdi yemin ederim ben şok hala umut varsa demek,surpriz
2562,Beşiktaş'ın 9 gol attığı bir maçta Tolga Zengin 1 gol bile yememiş. Şaka gibi,surpriz
2563,Şaka falan değil di mi hala inanamıyorum da ben ,surpriz
2564,Hasan Ali'nin gol atmasına hala inanamiyorum ?? ,surpriz
2565,Kızlar nasıl kız arkadaş yapıyosunuz ya gerçekten inanamıyorum nasıl yapıyosunuz 2 günden fazla tahammül edebildiğim tek dişi annem ,surpriz
2566,Hala inanamıyorum yeni sezona az kaldı az çok az ,surpriz
2567,Annecim inanamıyorum sana nasıl bu kadar sorumsuz bir çocuk yetiştirebildin ,surpriz
2568,Allah'ım 1 tlye oje aldım hala inanamıyorum ?? ,surpriz
2569,Abi şaka mısın ya şunu kaçırdım inanamıyorum. ,surpriz
2570,Telefonu suratıma düşürdüğüme şu an inanamıyorum ?? ,surpriz
2571,Annem ilk defa benim gösterdiğim bir çocuğu beğendi hala inanamıyorum tarihe not düşücem ,surpriz
2572,Bunu 11 dakikada yaptığıma inanamıyorum ?? ,surpriz
2573,Ben bunu yayınlarım Bir an gözlerime inanamadım ama gerçekmiş ?? ,surpriz
2574,vallahi bende gözlerime inanamadım ?? ,surpriz
2575,"Çeviri bir kitap üzerinde çalışıyorum, bir ifade ""uyuz olduğu"" diye çevrilmiş. Gözlerime inanamadım :) ",surpriz
2576,"Allah yapandan razı olsun, gözlerime inanamadım ",surpriz
2577,Dünya küçük dün twittan bir takipçimi gördüm gözlerime inanamadım ?? ,surpriz
2578,"Dünkü derste önümde oturan tıpçılardan biri Erich Fromm, diğeri de Platon okuyordu, bir an gözlerime inanamadım. ",surpriz
2579,Gözlerime inanamadım yanlış mı gördüm diye açıp açıp iyice baktım yok böyle birşey ???? ,surpriz
2580,Halen şoktayım deli bu çocuk gözlerime inanamadım karşımda görünce rüyamıydı Allah'ım yakışıklı manyak ?? hap mı içtin neydi bakan gözlerin ?? ,surpriz
2581,"Hayatımda ilk defa 50 kiloyu gördüm, şoktayım ",surpriz
2582,Hasan Ali kaldırım gol atmış kendi kalesine atmıştır dedim baktım rakip kaleye atmış halen şoktayım ,surpriz
2583,Ben mezun olamadan 99 lular üniversiteye başladı hala şoktayım ,surpriz
2584,"Yolcu yanına çağırdı ""uçak gitmiyor aynı yerdeyiz yaıim saattir"" dedi birisine uçağın havada duramayacağını anlatacağım aklıma gelmezdi şoktayım ?? ",surpriz
2585,Ya ya ben bile şoktayım senden bir sürpriz beklerdim,surpriz
2586,İş görüşmesine gittim Paris mi Amerika mı diye sordular şoktayım cevap veremedim ?? ,surpriz
2587,Bugün burdaki bazı tweetlere ağzım açık kaldı beklemediğim insanlardan beklenmeyen tavırlar şok oldum hayat hergün birşey öğretiyor,surpriz
2588,"Hayret ettim kalbime bazen, mutluluktan",surpriz
2589,Hesap yaptım derbi maç sonucunu buldum... bende hayret ettim.,surpriz
2590,Hayret ettim senin gibi şerefsizi tanıyınca.,surpriz
2591,"Yabancı gazete ve televizyonların manşet haberlerine bakınca biz bu ülkede nasıl yaşıyoruz , hayret ettim gerçekten ... . !",surpriz
2592,Hayret ettim kalbime bu kadar şeyi nasıl sineye çekti acaba,surpriz
2593,Ben altına benim resmimi koyarsın zannetmiştim hayret ettim :D,surpriz
2594,Bu kadar erken kalktığıma ben de hayret ettim.,surpriz
2595,Bu gece nedense enerjim yerinde neşem yerinde.Ben bile hayret ettim.,surpriz
2596,O değilde geçen akşam kınada peşimde dört dönen çocuk instagramdan beni bulup takip etmiş. Azme bakın hayret ettim ??,surpriz
2597,"Hayret ettik , bunca basitliği içinize nasıl sığdırdınız , bununla kalmayıp dillendirdiniz, yetmedi beğendiniz.",surpriz
2598,"İnsan gerçekten hayret ediyor. Evet, halen hayret edebiliyoruz. Bakın yine hayret ettik. Hayret. ",surpriz
2599,Ne güzel inandırdınız kendinizi kendi yalanınıza hayret ettik,surpriz
2600,Hava bulutlu burda hayret ettik nasıl olur da bulutlu olur ??,surpriz
2601,Hayret ettik takım neden pres yapmadı sizce ben anlam veremedim,surpriz
2602,Anneme küçük sürpriz yaptım ona lahmacun aldım,surpriz
2603,"Anneme sürpriz yaptım Trabzondan kalktım geldim tepkisi '' Niye Geldin "" oldu anne sen bir tanesin",surpriz
2604,Günübirlik Kırşehir’e gidip arkadaşlarıma sürpriz yaptım. Tabi herkes şok! Çok güzel bir rüyaydı,surpriz
2605,İstanbuldaki kuzenime hani sürpriz yapıp gelecektin diyorum gelmeyerek sürpriz yaptım diyo bu reva mı ?,surpriz
2606,Bugün kendime bir sürpriz yaptım,surpriz
2607,"Yemin ederim bağlaç olan de'yi ayrı yazamayan herkes mutlu ya hayır insan nasıl olur da bunu bilmem der, kaç kez anlattık burda ??",surpriz
2608,"Hayat zorlu bir mücadele ama hiçbirimiz böyle bir mücadele için hazır değildik , sürpriz oldu... .!!",surpriz
2609,Ben kendimle savaşırken senin kazanman bana da biraz sürpriz oldu.,surpriz
2610,"Gerçekten hiç beklemiyordum, beklemiyorduk şahane bir sürpriz oldu verilen değerin değerini bilip değer vermek güzel bir meziyet",surpriz
2611,"Sen o dönemi nasıl atlattın diyo, vallahi bana da sürpriz oldu kendimden beklemiyordum hiç",surpriz
2612,"Sarhoşken kendime dövme randevusu almışım, bana da sürpriz oldu.",surpriz
2613,Yok bunu kimse beklemiyordu herkese sürpriz oldu ??,surpriz
2614,Milli takıma çağırılmak bana sürpriz oldu. Artık herkesin beni unuttuğunu sanıyordum. ,surpriz
2615,Babam ve halamlar geliyormuş sürpriz yapacaklarmış gerçekten sürpriz oldu ??,surpriz
2616,O değil de o cümleyi bağlaması benim için sürpriz oldu nedense :\ ,surpriz
2617,Cümledeki bütün heceler için bir tane yemen daha büyük sürpriz oldu gibi... ,surpriz
2618,Sabah masamdaki sürprizin tatlılığı ??,surpriz
2619,Fatih Tekke'ye muazzam sürpriz oldu ,surpriz
2620,Griye boyanmış sabahta bu ne güzel sürpriz... ,surpriz
2621,Canım benim :) ne güzel sürpriz oldu böyle :),surpriz
2622,PDR'nin eğitimdeki işlevine siz inanmazsanız kim inanacak. Şaşkınlık verici ,surpriz
2623,Şaşkınlık verici ama gerçek ??,surpriz
2624,Şaşkınlık verici olan da avukatının kaçma şüphesi olmadığından tutuksuz yargılama istemesi !!!,surpriz
2625,Şaşkınlık verici... Şampiyonlar liginde rakiplerine kök söktüren takımın bu kadar kötü oynamasını şaşkınlıkla izliyorum..,surpriz
2626,Bunlara inanan var hala. Şaşkınlık verici.,surpriz
2627,Kandırılan biri bunca cahili nasıl peşinden getiriyor şaşkınlık verici yetenekli kabul,surpriz
2628,"Sinan tarihinin en kötü 2 periyodunu oynadi, şaşkınlık verici ya",surpriz
2629,Yanlışlıkla defterini almışım ya içini açınca şoka uğradım birde mail attım içi boş kitap gönderiyorsunuz diye,surpriz
2630,Şoka uğradım resmen ya sizin de böyle dostlarınız olsun inşallah ??,surpriz
2631,Şok oldum gerçekten büyük bir şoka uğradım. Vallahi billahi inanasım gelmiyor. Bu kadar olur yani. ,surpriz
2632,"Ben 2 senedir fifa oynuyorum pes saçmalamıştı. Demosu çok iyiydi fifanın, tam sürümünde şoka uğradım. ",surpriz
2633,"Buraya kadar her şey beklediğim gibiydi, fakat lafımı bitirmeye yakın, onun, ""ben de sana aşıktım ve hala aşığım"" demesiyle şoka uğradım... ",surpriz
2634,Sevgili doğan yavaş kardeşim beni aşırı kilolar değil de sansür şoke etti şoka uğradım resmen,surpriz
2635,nasıl uyanabildin hayret diyor vallahi bana da sürpriz oldu,surpriz
2636,Fernandinho öyle bir gol attı ki ben kartalda dondum kaldım,surpriz
2637,Gerçekden dondum kaldım .arabayı park edip hemde o gördüğümüz parka .başı önünde eve gidiyormuş.,surpriz
2638,Okuduğum da dondum kaldım. Kurbanın adının açıkça yazılmasıda ayrı bir utanç durumu.,surpriz
2639,İlk defa karşıdan karşıya geçerken bir araç yol verdi. O kadar alışkın değilim ki dondum kaldım bir sonra şoku atlatınca geçebildim,surpriz
2640,Aaa bu şey değil mi eski sevgilim,surpriz
2641,sen mi yaptın yok artık inanmam hazır almışsındır :)))) ne bunlar,surpriz
2642,Şakadır kesin. Yok artık inanmam. Niye ayrıldınız ya?? Destekledim hep sizi böyle olmaz ama..,surpriz
2643,Yoksa siz hala delirmediniz mi? Yok artık inanmam.,surpriz
2644,Yok artık inanmam..Yüzyılın açıklaması tebrikler,surpriz
2645,"Adam istifa etti, alışkın olmadığımız için hayretler içindeyiz. Batı, ""olması gerekeni yapmış, niye bu kadar gündem oldu"" diye merak ediyor :)",surpriz
2646,"Biraz önce karpuzun sebze oldugunu öğrendim, hayretler içindeyim.",surpriz
2647,Bazı kişiler hiç üşenmeden sırf foto çekinmek için birbirleriyle buluşuyorlar hayretler içindeyim,surpriz
2648,Bu çirkin şansı neden hala beni bulmadı ya. Cidden hayretler içindeyim.,surpriz
2649,Şarjım son bir haftadır 2 gün dayanıyor hayretler içindeyim,surpriz
2650,Sağdakiler trafiğin en akıllı ve en pratik insanları ya bizim nasıl aklımıza gelmiyor hiç oradan gitmek gerçekten hayret edici bir olay ,surpriz
2651,Ciddi olamazsın 3 kg balık mı yiyecek ??,surpriz
2652,Hadi buna inanıyor musunuz? inanmak mı istiyorsunuz. Nedense bana sahi gelmiyor,surpriz
2653,Ben kendimle savaşırken senin kazanman bana da biraz sürpriz oldu.,surpriz
2654,Melek sandığım şeytanın maskesi düşünce şaşkına döndüm,surpriz
2655,İnanamıyorum coğrafyadan ilk kez konu bitirirken sorularını çözebiliyorum arkadaşlar bu hayret edici bir olay,surpriz
2656,Babama dedim ki baba bir ay sonra ne kasım diyo oha ciddi olamazsın şu an,surpriz
2657,Hadi yok artık OMG sabah sabah şok edici şeyler öğrenmek sınavım var benim bugün insaf,surpriz
2658,Pek bir sürpriz oldu hocam beklemiyorduk bu quizi,surpriz
2659,"Böyle dekolte görmemiştim, ben şok!",surpriz
2660,Bu devirde şaşırmak da mı fitneymiş. Şaşırdım bak sen şu işe,surpriz
2661,Ben şaşkına döndüm tüylerim diken diken oldu en iyi cover olmuş,surpriz
2662,Beyler hala böyle naif yaklaşanlarınız kalmış mıydı ya hayret edici gerçekten ,surpriz
2663,Hava gündüz sıcak gece soğuk ne giyeceğimi şaşırdım,surpriz
2664,2 ay sonra yeniden evimdeyim. Sürpriz geldim bizimkiler nasıl şok oldu.,surpriz
2665,Size şimdi hayret edici birşey söylücem çoğu şehre kara kış gelmişken biz burdur da hala kısa kollu giyiyoruz,surpriz
2666,Ciddi olamazsın benim çevremdeki herkes bu dizinin manyağı şaşırdım doğrusu çok kaliteli bir dizi oysaki ,surpriz
2667,Helal olsun gerçekten sürpriz oldu beklemiyorduk ,surpriz
2668,"Şeffaf adam gördüm şaşkına döndüm , dünyanın en şeffaf insanı benim sanıyordum ben şok",surpriz
2669,Analiz yeteneğiniz hayret edici derecede iyi ,surpriz
2670,Ciddi olamazsın demden olduğunu bilmiyordum :(,surpriz
